Date,Open,High,Low,Final,Volume,Name
2016-01-05,6890000,6940000,6630000,6820000,696700,EC
2016-01-06,6640000,6640000,6460000,6520000,685100,EC
2016-01-07,6360000,6490000,6230000,6230000,730900,EC
2016-01-08,6260000,6360000,6120000,6170000,608900,EC
2016-01-11,6180000,6240000,5840000,5880000,680400,EC
2016-01-12,5950000,6090000,5750000,5810000,1223600,EC
2016-01-13,5900000,6220000,5800000,5840000,1745400,EC
2016-01-14,5890000,6170000,5890000,6000000,2022000,EC
2016-01-15,5760000,5950000,5730000,5890000,997700,EC
2016-01-19,5760000,5970000,5460000,5550000,1414000,EC
2016-01-20,5380000,5500000,5160000,5400000,1654400,EC
2016-01-21,5360000,5760000,5360000,5710000,936300,EC
2016-01-22,5970000,6240000,5970000,6170000,1239700,EC
2016-01-25,6070000,6100000,5580000,5580000,1213200,EC
2016-01-26,5630000,5840000,5590000,5810000,1500600,EC
2016-01-27,5670000,5960000,5630000,5860000,1407800,EC
2016-01-28,6370000,6450000,6070000,6180000,1387600,EC
2016-01-29,6240000,6440000,6090000,6440000,3010700,EC
2016-02-01,6310000,6310000,5940000,6090000,1383300,EC
2016-02-02,5910000,5990000,5810000,5830000,973800,EC
2016-02-03,5950000,6200000,5710000,6190000,1719800,EC
2016-02-04,6280000,6540000,6280000,6370000,1041800,EC
2016-02-05,6210000,6380000,6170000,6310000,858700,EC
2016-02-08,6170000,6340000,6090000,6280000,1000300,EC
2016-02-09,6140000,6230000,5970000,6010000,1977500,EC
2016-02-10,5970000,6180000,5890000,6030000,950700,EC
2016-02-11,5830000,6020000,5780000,5970000,1263000,EC
2016-02-12,6100000,6270000,6040000,6260000,1706800,EC
2016-02-16,6390000,6470000,5980000,5980000,2514100,EC
2016-02-17,6150000,6910000,6150000,6890000,2358800,EC
2016-02-18,6980000,7180000,6950000,6980000,2202600,EC
2016-02-19,6820000,6960000,6680000,6790000,1696600,EC
2016-02-22,7010000,7190000,7000000,7080000,1033400,EC
2016-02-23,6970000,7040000,6850000,6910000,1444000,EC
2016-02-24,6690000,6910000,6650000,6840000,1354600,EC
2016-02-25,6830000,7150000,6830000,7000000,1676900,EC
2016-02-26,7270000,7320000,6960000,6960000,2222500,EC
2016-02-29,6990000,7140000,6850000,6980000,1895700,EC
2016-03-01,7010000,7320000,6980000,7280000,2538100,EC
2016-03-02,7250000,7880000,7210000,7840000,2063300,EC
2016-03-03,7830000,8330000,7770000,8280000,1795000,EC
2016-03-04,8370000,8820000,8320000,8720000,3226000,EC
2016-03-07,8650000,9260000,8400000,9220000,3295100,EC
2016-03-08,9000000,9060000,8230000,8310000,2199100,EC
2016-03-09,8490000,8640000,8370000,8390000,959100,EC
2016-03-10,8360000,8420000,8160000,8310000,2738800,EC
2016-03-11,8400000,8710000,8380000,8580000,1221000,EC
2016-03-14,8360000,8550000,8300000,8420000,1103200,EC
2016-03-15,8210000,8320000,7980000,8150000,1710800,EC
2016-03-16,8190000,8530000,8140000,8500000,1480500,EC
2016-03-17,8650000,8970000,8650000,8900000,1543700,EC
2016-03-18,8990000,9140000,8640000,8750000,2321600,EC
2016-03-21,8730000,9010000,8710000,8900000,1107700,EC
2016-03-22,8800000,8900000,8660000,8720000,1979700,EC
2016-03-23,8620000,8670000,8420000,8420000,2292500,EC
2016-03-24,8210000,8370000,8010000,8180000,1582000,EC
2016-03-28,8210000,8600000,8210000,8520000,1080000,EC
2016-03-29,8360000,8360000,8040000,8290000,1286300,EC
2016-03-30,8550000,8740000,8460000,8590000,1453100,EC
2016-03-31,8550000,8750000,8520000,8610000,1098800,EC
2016-04-01,8380000,8560000,8240000,8530000,1183900,EC
2016-04-04,8510000,8610000,8290000,8320000,1248300,EC
2016-04-05,8210000,8290000,8090000,8140000,1246200,EC
2016-04-06,8240000,8290000,8120000,8210000,3511400,EC
2016-04-07,8140000,8170000,7860000,7890000,1301000,EC
2016-04-08,8180000,8360000,8160000,8240000,1497800,EC
2016-04-11,8340000,8550000,8340000,8500000,1688800,EC
2016-04-12,8570000,9170000,8510000,9130000,2517800,EC
2016-04-13,9180000,9510000,9140000,9330000,1792200,EC
2016-04-14,9360000,9390000,9190000,9240000,1116900,EC
2016-04-15,9060000,9090000,8860000,9010000,1010000,EC
2016-04-18,8680000,9290000,8570000,9130000,1075000,EC
2016-04-19,9260000,9660000,9260000,9560000,1380500,EC
2016-04-20,9530000,9960000,9390000,9800000,1266200,EC
2016-04-21,9850000,9940000,9700000,9750000,1685900,EC
2016-04-22,9740000,10100000,9650000,9800000,1086300,EC
2016-04-25,9790000,9800000,9500000,9550000,1618100,EC
2016-04-26,9660000,9880000,9640000,9840000,736600,EC
2016-04-27,9950000,10120000,9860000,10040000,1728800,EC
2016-04-28,10000000,10290000,9960000,10040000,1073400,EC
2016-04-29,10200000,10250000,9830000,9940000,1875300,EC
2016-05-02,9910000,10010000,9560000,9640000,1123000,EC
2016-05-03,9410000,9510000,9140000,9270000,880500,EC
2016-05-04,9370000,9870000,9350000,9400000,1840200,EC
2016-05-05,9780000,9780000,9320000,9450000,1637800,EC
2016-05-06,9330000,9550000,9270000,9440000,1148700,EC
2016-05-09,9370000,9370000,9010000,9090000,1006600,EC
2016-05-10,9010000,9430000,9010000,9410000,1123900,EC
2016-05-11,9400000,9700000,9240000,9530000,1168200,EC
2016-05-12,9710000,9850000,9440000,9600000,1282400,EC
2016-05-13,9510000,9550000,9360000,9390000,995900,EC
2016-05-16,9590000,9700000,9480000,9540000,1254400,EC
2016-05-17,9510000,9740000,9470000,9710000,967800,EC
2016-05-18,9700000,9730000,9270000,9340000,1184000,EC
2016-05-19,9280000,9290000,8980000,9240000,1918900,EC
2016-05-20,9300000,9430000,9170000,9190000,1020400,EC
2016-05-23,9070000,9170000,8980000,9060000,621500,EC
2016-05-24,9150000,9160000,8960000,9050000,1179900,EC
2016-05-25,9150000,9350000,9090000,9280000,1705900,EC
2016-05-26,9370000,9400000,9150000,9190000,1062000,EC
2016-05-27,9120000,9180000,9020000,9110000,682200,EC
2016-05-31,9120000,9150000,8750000,8760000,1355400,EC
2016-06-01,8630000,8770000,8430000,8760000,1168500,EC
2016-06-02,8640000,8990000,8500000,8980000,1232700,EC
2016-06-03,9040000,9190000,8980000,9150000,808800,EC
2016-06-06,9260000,9490000,9250000,9480000,741300,EC
2016-06-07,9570000,9690000,9370000,9670000,1434800,EC
2016-06-08,9810000,10050000,9780000,9920000,1558900,EC
2016-06-09,9780000,10010000,9720000,10000000,1660100,EC
2016-06-10,9800000,9800000,9490000,9510000,1129200,EC
2016-06-13,9380000,9480000,9250000,9350000,917500,EC
2016-06-14,9310000,9430000,9200000,9260000,759900,EC
2016-06-15,9190000,9480000,9170000,9340000,805700,EC
2016-06-16,9220000,9370000,9100000,9300000,1133300,EC
2016-06-17,9470000,9530000,9390000,9510000,1651200,EC
2016-06-20,9700000,9720000,9510000,9560000,921400,EC
2016-06-21,9510000,9600000,9470000,9580000,1188700,EC
2016-06-22,9630000,9730000,9600000,9620000,1128900,EC
2016-06-23,9790000,10010000,9740000,9800000,667700,EC
2016-06-24,9370000,9460000,9250000,9370000,1448900,EC
2016-06-27,9220000,9310000,8920000,8980000,1170200,EC
2016-06-28,9240000,9350000,9170000,9320000,679900,EC
2016-06-29,9460000,9660000,9330000,9600000,660600,EC
2016-06-30,9580000,9580000,9440000,9560000,833900,EC
2016-07-01,9590000,9730000,9530000,9630000,1056400,EC
2016-07-05,9390000,9490000,9160000,9190000,1020500,EC
2016-07-06,9110000,9220000,8990000,9180000,882500,EC
2016-07-07,9420000,9510000,9000000,9050000,1391400,EC
2016-07-08,9230000,9320000,9120000,9240000,808300,EC
2016-07-11,9310000,9390000,9230000,9300000,748100,EC
2016-07-12,9370000,9600000,9370000,9540000,889700,EC
2016-07-13,9520000,9610000,9400000,9480000,1326800,EC
2016-07-14,9600000,9670000,9520000,9670000,871700,EC
2016-07-15,9710000,9710000,9480000,9570000,904500,EC
2016-07-18,9490000,9670000,9450000,9670000,425400,EC
2016-07-19,9650000,9650000,9450000,9470000,566500,EC
2016-07-20,9380000,9380000,8980000,9110000,1102400,EC
2016-07-21,9230000,9450000,9070000,9270000,1693300,EC
2016-07-22,9280000,9320000,9160000,9260000,653100,EC
2016-07-25,9150000,9150000,8850000,8850000,964300,EC
2016-07-26,8830000,8920000,8690000,8780000,736600,EC
2016-07-27,8790000,8880000,8560000,8630000,682100,EC
2016-07-28,8610000,8640000,8350000,8400000,789200,EC
2016-07-29,8340000,8590000,8320000,8550000,1189700,EC
2016-08-01,8430000,8450000,8070000,8090000,984100,EC
2016-08-02,8190000,8300000,7750000,7830000,1434900,EC
2016-08-03,7840000,8010000,7660000,7990000,1399400,EC
2016-08-04,7980000,8150000,7910000,8050000,625800,EC
2016-08-05,8070000,8150000,7990000,8130000,674500,EC
2016-08-08,8200000,8430000,8200000,8380000,771000,EC
2016-08-09,8440000,8490000,8270000,8300000,555500,EC
2016-08-10,8350000,8420000,8230000,8240000,609900,EC
2016-08-11,8320000,8510000,8290000,8480000,1205300,EC
2016-08-12,8520000,8550000,8330000,8340000,537600,EC
2016-08-15,8380000,8520000,8360000,8470000,513500,EC
2016-08-16,8400000,8780000,8380000,8720000,1264400,EC
2016-08-17,8700000,9120000,8650000,9060000,1312200,EC
2016-08-18,9120000,9290000,9120000,9250000,959900,EC
2016-08-19,9220000,9320000,9160000,9260000,679200,EC
2016-08-22,9120000,9120000,8800000,8930000,440900,EC
2016-08-23,8960000,9130000,8870000,9070000,715900,EC
2016-08-24,8990000,9110000,8920000,9000000,470300,EC
2016-08-25,8990000,9190000,8940000,9150000,879800,EC
2016-08-26,9220000,9350000,9000000,9030000,890100,EC
2016-08-29,8970000,9110000,8890000,9010000,453700,EC
2016-08-30,9060000,9120000,8950000,8980000,490500,EC
2016-08-31,8910000,9000000,8820000,8860000,950600,EC
2016-09-01,8800000,8840000,8570000,8620000,783000,EC
2016-09-02,8750000,8960000,8740000,8930000,451800,EC
2016-09-06,8940000,9290000,8940000,9270000,487900,EC
2016-09-07,9270000,9570000,9200000,9490000,1057500,EC
2016-09-08,9560000,9840000,9520000,9800000,1488400,EC
2016-09-09,9750000,9780000,9300000,9300000,800000,EC
2016-09-12,9170000,9280000,9040000,9040000,1304100,EC
2016-09-13,8860000,8940000,8600000,8690000,1207800,EC
2016-09-14,8670000,8780000,8510000,8610000,1148900,EC
2016-09-15,8640000,8710000,8470000,8590000,1191400,EC
2016-09-16,8440000,8440000,8290000,8320000,1213000,EC
2016-09-19,8430000,8470000,8320000,8320000,555800,EC
2016-09-20,8300000,8340000,8120000,8220000,1270300,EC
2016-09-21,8340000,8540000,8300000,8520000,1412500,EC
2016-09-22,8640000,8850000,8600000,8610000,510200,EC
2016-09-23,8550000,8570000,8200000,8230000,567000,EC
2016-09-26,8260000,8370000,8200000,8210000,653500,EC
2016-09-27,8130000,8160000,7880000,8060000,852200,EC
2016-09-28,8090000,8510000,7950000,8500000,1289300,EC
2016-09-29,8530000,8790000,8520000,8650000,1523000,EC
2016-09-30,8740000,8840000,8680000,8760000,1231900,EC
2016-10-03,8430000,8700000,8110000,8690000,1644100,EC
2016-10-04,8750000,8750000,8530000,8610000,963400,EC
2016-10-05,8740000,8970000,8630000,8960000,1389500,EC
2016-10-06,8970000,9160000,8960000,9110000,936700,EC
2016-10-07,9130000,9210000,8990000,8990000,622200,EC
2016-10-10,9140000,9350000,9140000,9300000,511000,EC
2016-10-11,9260000,9270000,9050000,9100000,626100,EC
2016-10-12,9060000,9100000,8910000,9030000,580500,EC
2016-10-13,8950000,9110000,8890000,9080000,859600,EC
2016-10-14,9130000,9190000,8980000,9040000,719500,EC
2016-10-17,9020000,9050000,8760000,8830000,768100,EC
2016-10-18,8960000,9240000,8960000,9240000,1075500,EC
2016-10-19,9330000,9520000,9300000,9370000,1169200,EC
2016-10-20,9280000,9320000,9170000,9180000,701600,EC
2016-10-21,9100000,9210000,9080000,9180000,570900,EC
2016-10-24,9150000,9280000,9050000,9150000,1006500,EC
2016-10-25,9120000,9220000,9070000,9100000,578800,EC
2016-10-26,8970000,9090000,8850000,9010000,1326500,EC
2016-10-27,9080000,9100000,8960000,9050000,751800,EC
2016-10-28,9050000,9100000,8810000,8840000,808800,EC
2016-10-31,8770000,8820000,8660000,8690000,684500,EC
2016-11-01,8780000,8880000,8630000,8710000,1132100,EC
2016-11-02,8600000,8680000,8520000,8530000,2880700,EC
2016-11-03,8570000,8670000,8460000,8460000,713900,EC
2016-11-04,8400000,8540000,8360000,8480000,937200,EC
2016-11-07,8600000,8750000,8520000,8730000,539500,EC
2016-11-08,8670000,8880000,8640000,8800000,488800,EC
2016-11-09,8550000,8800000,8550000,8750000,497300,EC
2016-11-10,8710000,8710000,8160000,8170000,1072200,EC
2016-11-11,8040000,8080000,7650000,7900000,1576000,EC
2016-11-14,7880000,8030000,7880000,7990000,737800,EC
2016-11-15,8120000,8380000,8110000,8330000,1465300,EC
2016-11-16,8260000,8330000,8120000,8140000,1103700,EC
2016-11-17,8350000,8390000,8110000,8150000,1113200,EC
2016-11-18,8210000,8240000,8010000,8060000,781300,EC
2016-11-21,8260000,8400000,8260000,8390000,954600,EC
2016-11-22,8430000,8440000,8210000,8320000,892100,EC
2016-11-23,8230000,8300000,8170000,8240000,705900,EC
2016-11-25,8160000,8260000,8120000,8140000,292300,EC
2016-11-28,8180000,8280000,8130000,8160000,823500,EC
2016-11-29,7980000,8050000,7840000,7850000,756900,EC
2016-11-30,8250000,8630000,8240000,8560000,2432600,EC
2016-12-01,8770000,8960000,8570000,8590000,1501400,EC
2016-12-02,8600000,8750000,8570000,8580000,917200,EC
2016-12-05,8680000,8810000,8600000,8600000,1248600,EC
2016-12-06,8520000,8800000,8520000,8710000,1218600,EC
2016-12-07,8820000,8840000,8660000,8720000,988300,EC
2016-12-08,8770000,8770000,8520000,8610000,1283700,EC
2016-12-09,8510000,8810000,8510000,8740000,539300,EC
2016-12-12,9010000,9110000,8920000,8970000,2262200,EC
2016-12-13,9070000,9150000,8990000,9100000,715700,EC
2016-12-14,9020000,9140000,8970000,8980000,1712100,EC
2016-12-15,8880000,9000000,8610000,8990000,876800,EC
2016-12-16,9060000,9160000,8990000,9090000,632300,EC
2016-12-19,9100000,9210000,9070000,9190000,712600,EC
2016-12-20,9230000,9350000,9210000,9250000,689300,EC
2016-12-21,9280000,9330000,9170000,9200000,417900,EC
2016-12-22,9160000,9200000,9030000,9030000,458400,EC
2016-12-23,9000000,9010000,8850000,8900000,724600,EC
2016-12-27,8970000,9150000,8970000,9130000,385500,EC
2016-12-28,9140000,9200000,9010000,9100000,279100,EC
2016-12-29,9110000,9170000,9060000,9080000,362200,EC
2016-12-30,9070000,9150000,9030000,9050000,262400,EC
2017-01-03,9160000,9330000,9150000,9280000,1020900,EC
2017-01-04,9310000,9410000,9220000,9400000,549000,EC
2017-01-05,9440000,9640000,9440000,9560000,1154800,EC
2017-01-06,9560000,9670000,9450000,9490000,794200,EC
2017-01-09,9360000,9390000,9240000,9300000,639900,EC
2017-01-10,9340000,9400000,9310000,9370000,473800,EC
2017-01-11,9430000,9530000,9360000,9500000,738800,EC
2017-01-12,9570000,9710000,9530000,9540000,1265000,EC
2017-01-13,9420000,9530000,9390000,9450000,759900,EC
2017-01-17,9500000,9620000,9480000,9560000,1169300,EC
2017-01-18,9430000,9540000,9390000,9420000,949800,EC
2017-01-19,9440000,9540000,9380000,9390000,1232000,EC
2017-01-20,9520000,9580000,9470000,9500000,1068400,EC
2017-01-23,9420000,9560000,9420000,9560000,934100,EC
2017-01-24,9580000,9620000,9510000,9520000,923700,EC
2017-01-25,9480000,9540000,9410000,9460000,1758200,EC
2017-01-26,9480000,9500000,9410000,9450000,549800,EC
2017-01-27,9340000,9480000,9340000,9440000,1069500,EC
2017-01-30,9360000,9420000,9280000,9310000,1726600,EC
2017-01-31,9370000,9450000,9330000,9400000,904200,EC
2017-02-01,9480000,9610000,9410000,9580000,1082900,EC
2017-02-02,9650000,9670000,9540000,9620000,855600,EC
2017-02-03,9650000,9750000,9640000,9670000,849900,EC
2017-02-06,9630000,9700000,9500000,9530000,1659000,EC
2017-02-07,9450000,9510000,9380000,9450000,1672700,EC
2017-02-08,9380000,9420000,9290000,9420000,779900,EC
2017-02-09,9530000,9540000,9430000,9430000,851900,EC
2017-02-10,9560000,9630000,9480000,9620000,967700,EC
2017-02-13,9540000,9570000,9430000,9560000,582700,EC
2017-02-14,9570000,9590000,9470000,9510000,902600,EC
2017-02-15,9460000,9490000,9360000,9470000,1464300,EC
2017-02-16,9500000,9560000,9390000,9390000,959000,EC
2017-02-17,9320000,9340000,9230000,9280000,1200000,EC
2017-02-21,9320000,9340000,9200000,9270000,1237400,EC
2017-02-22,9180000,9180000,9010000,9010000,1098600,EC
2017-02-23,9160000,9290000,9110000,9290000,2403400,EC
2017-02-24,9210000,9210000,9040000,9080000,1280500,EC
2017-02-27,9100000,9190000,9060000,9170000,739100,EC
2017-02-28,9080000,9130000,8990000,9020000,656400,EC
2017-03-01,9020000,9040000,8840000,8910000,1324700,EC
2017-03-02,8790000,8870000,8690000,8760000,643900,EC
2017-03-03,8780000,8930000,8740000,8860000,502300,EC
2017-03-06,8960000,8980000,8730000,8790000,1095200,EC
2017-03-07,8790000,8950000,8790000,8900000,808400,EC
2017-03-08,8830000,8870000,8600000,8610000,1546300,EC
2017-03-09,8580000,8690000,8440000,8680000,976000,EC
2017-03-10,8760000,8840000,8710000,8840000,1174400,EC
2017-03-13,8840000,8870000,8760000,8780000,627000,EC
2017-03-14,8690000,8700000,8510000,8600000,978100,EC
2017-03-15,8720000,8980000,8650000,8970000,906200,EC
2017-03-16,9020000,9030000,8890000,8960000,1147700,EC
2017-03-17,9000000,9070000,8930000,8930000,901300,EC
2017-03-20,8860000,9080000,8850000,9050000,562100,EC
2017-03-21,9080000,9120000,8970000,9030000,807900,EC
2017-03-22,9000000,9010000,8910000,8950000,1329100,EC
2017-03-23,8920000,9080000,8920000,8980000,721400,EC
2017-03-24,8990000,9110000,8990000,9050000,532000,EC
2017-03-27,8950000,9040000,8900000,8940000,470600,EC
2017-03-28,8990000,9120000,8920000,9100000,988200,EC
2017-03-29,9120000,9340000,9120000,9330000,972200,EC
2017-03-30,9380000,9380000,9260000,9270000,625400,EC
2017-03-31,9240000,9390000,9240000,9320000,588900,EC
2017-04-03,9300000,9400000,9260000,9380000,662400,EC
2017-04-04,9380000,9480000,9320000,9480000,730800,EC
2017-04-05,9550000,9630000,9400000,9420000,1282200,EC
2017-04-06,9500000,9590000,9440000,9470000,1119100,EC
2017-04-07,9480000,9630000,9480000,9560000,1178200,EC
2017-04-10,9620000,9730000,9590000,9720000,757000,EC
2017-04-11,9740000,9760000,9650000,9720000,1087800,EC
2017-04-12,9730000,9750000,9570000,9610000,1086300,EC
2017-04-13,9670000,9670000,9270000,9280000,1396900,EC
2017-04-17,9380000,9650000,9380000,9630000,970600,EC
2017-04-18,9570000,9690000,9550000,9620000,876900,EC
2017-04-19,9600000,9690000,9460000,9490000,2229200,EC
2017-04-20,9490000,9630000,9480000,9600000,2074700,EC
2017-04-21,9600000,9640000,9410000,9410000,1641700,EC
2017-04-24,9470000,9670000,9470000,9550000,785000,EC
2017-04-25,9410000,9430000,9290000,9420000,1063200,EC
2017-04-26,9340000,9440000,9300000,9330000,999800,EC
2017-04-27,9220000,9240000,9020000,9060000,2106500,EC
2017-04-28,9120000,9180000,9050000,9140000,957600,EC
2017-05-01,9100000,9160000,9020000,9080000,472700,EC
2017-05-02,9090000,9170000,9030000,9030000,2101900,EC
2017-05-03,9080000,9240000,9020000,9210000,1058100,EC
2017-05-04,9110000,9110000,8940000,8970000,1105800,EC
2017-05-05,8980000,9280000,8950000,9270000,1338800,EC
2017-05-08,9320000,9360000,9230000,9320000,2104400,EC
2017-05-09,9350000,9350000,9230000,9260000,879500,EC
2017-05-10,9370000,9450000,9310000,9390000,1095700,EC
2017-05-11,9400000,9430000,9300000,9300000,2222500,EC
2017-05-12,9530000,9950000,9490000,9900000,2599300,EC
2017-05-15,10030000,10340000,10000000,10240000,2004200,EC
2017-05-16,10280000,10360000,10050000,10110000,1305000,EC
2017-05-17,10080000,10090000,9750000,9750000,1588000,EC
2017-05-18,9530000,9710000,9360000,9620000,1631700,EC
2017-05-19,9720000,9970000,9720000,9940000,770300,EC
2017-05-22,9930000,9960000,9740000,9820000,946300,EC
2017-05-23,9870000,9870000,9730000,9770000,593100,EC
2017-05-24,9730000,9820000,9680000,9700000,626600,EC
2017-05-25,9670000,9780000,9480000,9500000,981500,EC
2017-05-26,9550000,9600000,9460000,9590000,733100,EC
2017-05-30,9490000,9500000,9350000,9360000,613200,EC
2017-05-31,9170000,9240000,8900000,9130000,2542700,EC
2017-06-01,9190000,9350000,9130000,9210000,1061900,EC
2017-06-02,9200000,9220000,9100000,9150000,1447200,EC
2017-06-05,9230000,9510000,9190000,9510000,1614400,EC
2017-06-06,9520000,9670000,9490000,9670000,1151300,EC
2017-06-07,9590000,9680000,9380000,9420000,1480500,EC
2017-06-08,9310000,9370000,9180000,9210000,2185800,EC
2017-06-09,9210000,9440000,9180000,9360000,1285000,EC
2017-06-12,9450000,9520000,9240000,9260000,877900,EC
2017-06-13,9260000,9370000,9200000,9340000,696000,EC
2017-06-14,9330000,9330000,9100000,9100000,1382500,EC
2017-06-15,9010000,9150000,9000000,9140000,775200,EC
2017-06-16,9220000,9230000,9100000,9130000,683800,EC
2017-06-19,9140000,9200000,8990000,9030000,433000,EC
2017-06-20,8890000,8910000,8660000,8720000,1334800,EC
2017-06-21,8720000,8820000,8610000,8700000,1707300,EC
2017-06-22,8790000,8930000,8750000,8850000,682700,EC
2017-06-23,8790000,8990000,8790000,8860000,519300,EC
2017-06-26,8900000,8980000,8830000,8860000,227500,EC
2017-06-27,8910000,8990000,8840000,8850000,605200,EC
2017-06-28,8850000,8950000,8840000,8880000,997600,EC
2017-06-29,8830000,9010000,8830000,8920000,986000,EC
2017-06-30,9050000,9130000,8950000,9090000,769100,EC
2017-07-03,9090000,9380000,9050000,9330000,601800,EC
2017-07-05,9230000,9230000,8840000,8840000,918600,EC
2017-07-06,8920000,9050000,8870000,8900000,650300,EC
2017-07-07,8870000,8900000,8680000,8780000,640600,EC
2017-07-10,8790000,8910000,8770000,8850000,668900,EC
2017-07-11,8870000,9000000,8790000,8950000,920500,EC
2017-07-12,9120000,9200000,9060000,9130000,1484700,EC
2017-07-13,9130000,9250000,9130000,9150000,1356200,EC
2017-07-14,9210000,9310000,9160000,9270000,839300,EC
2017-07-17,9290000,9290000,9120000,9120000,416500,EC
2017-07-18,9210000,9250000,9160000,9200000,497800,EC
2017-07-19,9220000,9350000,9200000,9310000,928600,EC
2017-07-20,9340000,9460000,9320000,9370000,586100,EC
2017-07-21,9320000,9360000,9070000,9080000,805900,EC
2017-07-24,9140000,9150000,9020000,9060000,575400,EC
2017-07-25,9190000,9270000,9160000,9250000,997600,EC
2017-07-26,9280000,9310000,9190000,9190000,932600,EC
2017-07-27,9190000,9350000,9190000,9280000,715600,EC
2017-07-28,9280000,9420000,9280000,9350000,475500,EC
2017-07-31,9320000,9380000,9240000,9340000,617800,EC
2017-08-01,9290000,9340000,9200000,9200000,738600,EC
2017-08-02,9180000,9320000,9170000,9280000,598000,EC
2017-08-03,9340000,9440000,9300000,9350000,911300,EC
2017-08-04,9340000,9360000,9250000,9270000,597200,EC
2017-08-07,9230000,9240000,9090000,9150000,345800,EC
2017-08-08,9110000,9220000,9070000,9100000,693300,EC
2017-08-09,9200000,9290000,9130000,9290000,812400,EC
2017-08-10,9330000,9370000,9120000,9120000,1290800,EC
2017-08-11,9050000,9230000,9000000,9140000,818700,EC
2017-08-14,9160000,9210000,9130000,9150000,734100,EC
2017-08-15,9100000,9150000,9020000,9140000,495000,EC
2017-08-16,9110000,9240000,9080000,9080000,1077700,EC
2017-08-17,9080000,9220000,9070000,9090000,476600,EC
2017-08-18,9120000,9210000,9050000,9190000,453600,EC
2017-08-21,9150000,9230000,9000000,9030000,328100,EC
2017-08-22,9100000,9180000,9090000,9170000,455400,EC
2017-08-23,9140000,9240000,9100000,9200000,495000,EC
2017-08-24,9170000,9240000,9140000,9200000,433700,EC
2017-08-25,9210000,9350000,9150000,9240000,2121800,EC
2017-08-28,9210000,9260000,9080000,9090000,857900,EC
2017-08-29,9020000,9190000,9020000,9170000,747900,EC
2017-08-30,9120000,9180000,9090000,9090000,651000,EC
2017-08-31,9170000,9230000,9120000,9210000,1124100,EC
2017-09-01,9210000,9310000,9150000,9280000,606800,EC
2017-09-05,9370000,9430000,9280000,9330000,662100,EC
2017-09-06,9370000,9460000,9360000,9430000,659500,EC
2017-09-07,9420000,9460000,9400000,9440000,393500,EC
2017-09-08,9420000,9450000,9260000,9290000,899800,EC
2017-09-11,9330000,9330000,9210000,9230000,1425100,EC
2017-09-12,9230000,9290000,9210000,9240000,462400,EC
2017-09-13,9300000,9380000,9270000,9350000,608900,EC
2017-09-14,9390000,9460000,9380000,9400000,1176700,EC
2017-09-15,9360000,9480000,9360000,9450000,606100,EC
2017-09-18,9430000,9520000,9360000,9420000,675400,EC
2017-09-19,9420000,9500000,9370000,9450000,540800,EC
2017-09-20,9490000,9550000,9450000,9500000,342800,EC
2017-09-21,9450000,9510000,9440000,9480000,567800,EC
2017-09-22,9460000,9580000,9460000,9550000,408500,EC
2017-09-25,9610000,9610000,9480000,9540000,753000,EC
2017-09-26,9510000,9620000,9510000,9590000,1216800,EC
2017-09-27,9570000,9590000,9470000,9530000,766300,EC
2017-09-28,9560000,9650000,9500000,9520000,807200,EC
2017-09-29,9510000,9540000,9450000,9490000,922400,EC
2017-10-02,9380000,9510000,9360000,9510000,520800,EC
2017-10-03,9530000,9560000,9460000,9550000,780400,EC
2017-10-04,9580000,9610000,9490000,9540000,535400,EC
2017-10-05,9580000,9630000,9510000,9590000,553600,EC
2017-10-06,9460000,9540000,9430000,9500000,712200,EC
2017-10-09,9550000,9550000,9410000,9440000,437500,EC
2017-10-10,9550000,9570000,9500000,9500000,658700,EC
2017-10-11,9510000,9570000,9480000,9530000,464100,EC
2017-10-12,9490000,9610000,9490000,9550000,910000,EC
2017-10-13,9650000,9740000,9650000,9710000,572400,EC
2017-10-16,9780000,9890000,9730000,9830000,556500,EC
2017-10-17,9850000,9970000,9760000,9970000,1484600,EC
2017-10-18,9960000,10080000,9890000,10040000,1196800,EC
2017-10-19,9950000,10030000,9940000,10010000,907800,EC
2017-10-20,9970000,9980000,9910000,9940000,959800,EC
2017-10-23,9960000,9960000,9820000,9840000,1383900,EC
2017-10-24,9910000,9920000,9810000,9910000,1116000,EC
2017-10-25,10090000,10140000,9890000,9970000,1099900,EC
2017-10-26,10040000,10430000,9960000,10420000,2458000,EC
2017-10-27,10460000,10820000,10420000,10790000,2471100,EC
2017-10-30,10940000,11150000,10860000,10990000,1896300,EC
2017-10-31,11010000,11130000,11010000,11090000,1376500,EC
2017-11-01,11230000,11430000,11160000,11390000,2920000,EC
2017-11-02,11400000,11560000,11210000,11270000,1652300,EC
2017-11-03,11270000,11310000,10960000,11220000,1796200,EC
2017-11-06,11290000,11880000,11260000,11860000,1310900,EC
2017-11-07,11910000,12000000,11690000,11990000,2041400,EC
2017-11-08,12060000,12300000,11600000,11610000,1395100,EC
2017-11-09,11530000,12120000,11510000,12030000,2154300,EC
2017-11-10,12030000,12110000,11940000,12040000,1573900,EC
2017-11-13,12000000,12040000,11650000,11860000,1477100,EC
2017-11-14,11790000,11870000,11690000,11700000,1597400,EC
2017-11-15,11480000,11650000,11440000,11600000,1215600,EC
2017-11-16,11590000,11720000,11580000,11630000,1072200,EC
2017-11-17,11700000,11750000,11610000,11650000,721300,EC
